post_profile_0,post_profile_1,post_profile_2,post_profile_3,post_profile_4,post_profile_5,post_profile_6
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
0.00015702737219007538,1.771791684960244e-05,0.0,7.87053709068048e-05,0.9996980195456995,4.8529794354145134e-05,0.0
2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1.236967647485555e-05,0.05607276650801913,0.0,0.9355318701974386,0.0,0.008382993618067679,0.0
2.1961280688615694e-101,8.640647269909885e-09,0.0,3.1778683113056964e-58,0.0,0.9999999913593527,0.0
7.532768060234668e-37,0.15939869549935556,0.0,1.2435056766222663e-12,0.0,0.840601304499401,0.0
7.79250281349768e-05,1.1904752756677657e-13,0.0,1.1142250779191337e-20,0.0,6.766675922766944e-09,0.9999220682050702
2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
0.9998496432947711,3.714753861113283e-07,0.0,2.513863008288035e-11,0.0,0.0001499852047041941,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
3.0054256857347214e-11,0.4589760495148022,0.0,0.5247698596114115,0.0,0.016254090843732083,0.0
0.9998496432947711,3.714753861113283e-07,0.0,2.513863008288035e-11,0.0,0.0001499852047041941,0.0
0.00015702737219007538,1.771791684960244e-05,0.0,7.87053709068048e-05,0.9996980195456995,4.8529794354145134e-05,0.0
9.353987502015638e-05,3.573634196920349e-14,0.0,1.540777192168694e-20,0.0,3.3927588445472e-09,0.9999064567321855
0.00012226226796021035,1.3329829164850664e-05,0.0,6.859368205331706e-05,0.9997784631072436,1.7351113578193305e-05,0.0
2.3678294786582773e-26,0.6766883991470057,0.0,7.878529624982746e-07,0.0,0.32331081300003184,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
1.10662914782629e-11,0.3324749029117852,0.0,0.6342517482752741,0.0,0.03327334880187394,0.0
7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
0.9999895060089817,2.404713496177979e-08,0.0,3.6155790639844315e-11,0.0,1.0469907727426812e-05,0.0
0.00010564742175550887,4.179789445630025e-16,0.0,3.231701881225863e-20,0.0,6.386910535530794e-10,0.999894351939553
9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
7.79250281349768e-05,1.1904752756677657e-13,0.0,1.1142250779191337e-20,0.0,6.766675922766944e-09,0.9999220682050702
0.999977782294173,6.415127841199618e-08,0.0,3.100984485967844e-11,0.0,2.2153523538747307e-05,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
7.532768060234668e-37,0.15939869549935556,0.0,1.2435056766222663e-12,0.0,0.840601304499401,0.0
3.0917194907409346e-06,0.016033752887392373,0.0,0.9814712657884455,0.0,0.002491889604671253,0.0
0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
5.758425829477931e-26,0.4756688207807048,0.0,1.3871544677801914e-06,0.0,0.5243297920648273,0.0
7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
0.00012226226796021035,1.3329829164850664e-05,0.0,6.859368205331706e-05,0.9997784631072436,1.7351113578193305e-05,0.0
1.2392926923737402e-18,0.9581676380353363,0.0,0.0018805745456680631,0.0,0.03995178741899557,0.0
4.3535128011777855e-06,0.02521520304314365,0.0,0.9722080137650291,0.0,0.002572429679026221,0.0
7.4332814499187e-05,1.558423534628109e-06,0.0,0.00016205274218525982,0.9997602663019958,1.7897177851611728e-06,0.0
1.1930680119866043e-10,0.28248024808635913,0.0,0.6723642805197685,0.0,0.04515547127456548,0.0
0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
1.575724027737135e-10,0.19715961588086742,0.0,0.725841972907865,0.0,0.07699841105369538,0.0
9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
0.0014996963138832714,1.4394550035829943e-07,0.9984954250511128,5.6913601517477004e-09,0.0,4.728998143472087e-06,0.0
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
5.2167718500234864e-48,5.766048967597739e-06,0.0,6.085518266757667e-20,0.0,0.9999942339510325,0.0
8.634782290713504e-27,0.7970566394739671,0.0,4.0992195998019226e-07,0.0,0.20294295060407302,0.0
2.1961280688615694e-101,8.640647269909885e-09,0.0,3.1778683113056964e-58,0.0,0.9999999913593527,0.0
5.2167718500234864e-48,5.766048967597739e-06,0.0,6.085518266757667e-20,0.0,0.9999942339510325,0.0
1.0809823310183703e-94,1.6212135862618319e-13,0.0,1.1561106518598552e-53,0.0,0.9999999999998384,0.0
3.7057343889457184e-19,0.9435940817491019,0.0,0.0013141821962760864,0.0,0.05509173605462218,0.0
2.1897346339847504e-19,0.9127822544198725,0.0,0.0012463129415817118,0.0,0.08597143263854538,0.0
3.5802479622822483e-48,3.529140064285671e-05,0.0,5.538243138857309e-20,0.0,0.9999647085993574,0.0
7.4332814499187e-05,1.558423534628109e-06,0.0,0.00016205274218525982,0.9997602663019958,1.7897177851611728e-06,0.0
1.1498326616073074e-17,0.8884907451716046,0.0,0.006228226899293377,0.0,0.10528102792910207,0.0
4.992717780232364e-65,0.0003400150392932829,0.0,2.934697991742455e-31,0.0,0.9996599849607065,0.0
5.0487284408052625e-49,0.0023374816932469054,0.0,2.212170150928822e-20,0.0,0.9976625183067532,0.0
2.1961280688615694e-101,8.640647269909885e-09,0.0,3.1778683113056964e-58,0.0,0.9999999913593527,0.0
9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
0.00012226226796021035,1.3329829164850664e-05,0.0,6.859368205331706e-05,0.9997784631072436,1.7351113578193305e-05,0.0
8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
0.00015702737219007538,1.771791684960244e-05,0.0,7.87053709068048e-05,0.9996980195456995,4.8529794354145134e-05,0.0
0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
1.914834624162666e-05,0.03510791496086681,0.0,0.9036937099919988,0.0,0.061179226700892535,0.0
3.681726475380514e-05,4.013803066504497e-06,0.8259512341149247,1.7029394545080928e-05,0.17396246300475052,2.8442417959591446e-05,0.0
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
0.0014996963138832714,1.4394550035829943e-07,0.9984954250511128,5.6913601517477004e-09,0.0,4.728998143472087e-06,0.0
3.681726475380514e-05,4.013803066504497e-06,0.8259512341149247,1.7029394545080928e-05,0.17396246300475052,2.8442417959591446e-05,0.0
0.00012226226796021035,1.3329829164850664e-05,0.0,6.859368205331706e-05,0.9997784631072436,1.7351113578193305e-05,0.0
0.00015702737219007538,1.771791684960244e-05,0.0,7.87053709068048e-05,0.9996980195456995,4.8529794354145134e-05,0.0
8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
0.999977782294173,6.415127841199618e-08,0.0,3.100984485967844e-11,0.0,2.2153523538747307e-05,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
0.9988161379559544,6.619573985546894e-05,0.0,4.058387691853059e-06,0.0,0.0011136079164983936,0.0
4.3700098431458424e-05,8.687049219024051e-13,0.0,5.189532206609652e-21,0.0,3.289397809516881e-08,0.9999562670067219
0.9999382526254033,3.711056119886547e-06,0.0,9.296885227597832e-06,0.0,4.8739433249505176e-05,0.0
0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
5.923856226278141e-06,0.03577476406506516,0.0,0.9612737587573726,0.0,0.002945553321335698,0.0
5.923856226278141e-06,0.03577476406506516,0.0,0.9612737587573726,0.0,0.002945553321335698,0.0
1.236967647485555e-05,0.05607276650801913,0.0,0.9355318701974386,0.0,0.008382993618067679,0.0
0.0014996963138832714,1.4394550035829943e-07,0.9984954250511128,5.6913601517477004e-09,0.0,4.728998143472087e-06,0.0
9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
0.9995005408779141,4.270112595752027e-05,0.0,4.491460588204301e-06,0.0,0.0004522665355403516,0.0
0.9999974713452913,8.386835033709973e-10,0.0,6.961276824943858e-11,0.0,2.5277464123243486e-06,0.0
0.00015702737219007538,1.771791684960244e-05,0.0,7.87053709068048e-05,0.9996980195456995,4.8529794354145134e-05,0.0
1.1249049158576436e-27,0.8815335041699437,0.0,1.1981735209581502e-07,0.0,0.11846637601270434,0.0
1.730622568153091e-05,0.045957246942005724,0.0,0.9252968743678995,0.0,0.028728572464413016,0.0
7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
1.236967647485555e-05,0.05607276650801913,0.0,0.9355318701974386,0.0,0.008382993618067679,0.0
0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
0.00010458430560650305,9.328499832511545e-15,0.0,2.0499251748908764e-20,0.0,1.8187132975305206e-09,0.9998954138756709
3.0917194907409346e-06,0.016033752887392373,0.0,0.9814712657884455,0.0,0.002491889604671253,0.0
0.9999382526254033,3.711056119886547e-06,0.0,9.296885227597832e-06,0.0,4.8739433249505176e-05,0.0
7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
0.9999460358003717,1.5977200199779238e-07,0.0,2.7472233509735677e-11,0.0,5.380440015414061e-05,0.0
0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
5.2294625293577055e-18,0.9326736070737094,0.0,0.0038657561808668724,0.0,0.06346063674542375,0.0
0.9988161379559544,6.619573985546894e-05,0.0,4.058387691853059e-06,0.0,0.0011136079164983936,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
1.1498326616073074e-17,0.8884907451716046,0.0,0.006228226899293377,0.0,0.10528102792910207,0.0
0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
0.9988161379559544,6.619573985546894e-05,0.0,4.058387691853059e-06,0.0,0.0011136079164983936,0.0
2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
5.923856226278141e-06,0.03577476406506516,0.0,0.9612737587573726,0.0,0.002945553321335698,0.0
9.230018839392754e-05,6.446566040572498e-07,0.0,0.000410037747785642,0.9994933100363383,3.70737087796399e-06,0.0
7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
1.730622568153091e-05,0.045957246942005724,0.0,0.9252968743678995,0.0,0.028728572464413016,0.0
2.1961280688615694e-101,8.640647269909885e-09,0.0,3.1778683113056964e-58,0.0,0.9999999913593527,0.0
2.0374133729658085e-10,0.0579339381362591,0.0,0.691082786919423,0.0,0.2509832747405763,0.0
9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
0.9999464434892359,7.242818491743906e-07,0.0,1.6244596907534145e-05,0.0,3.658763200730927e-05,0.0
0.9999895060089817,2.404713496177979e-08,0.0,3.6155790639844315e-11,0.0,1.0469907727426812e-05,0.0
0.9999895060089817,2.404713496177979e-08,0.0,3.6155790639844315e-11,0.0,1.0469907727426812e-05,0.0
2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
6.046525373222814e-05,3.4485893109453896e-13,0.0,7.752398479485433e-21,0.0,1.4428800047533201e-08,0.999939520317123
0.9999460358003717,1.5977200199779238e-07,0.0,2.7472233509735677e-11,0.0,5.380440015414061e-05,0.0
0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
0.999977782294173,6.415127841199618e-08,0.0,3.100984485967844e-11,0.0,2.2153523538747307e-05,0.0
9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
0.999977782294173,6.415127841199618e-08,0.0,3.100984485967844e-11,0.0,2.2153523538747307e-05,0.0
0.9999460358003717,1.5977200199779238e-07,0.0,2.7472233509735677e-11,0.0,5.380440015414061e-05,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
0.9999980469226107,6.349842701914693e-11,0.0,1.2669736511523968e-10,0.0,1.9528871932033214e-06,0.0
0.9999382526254033,3.711056119886547e-06,0.0,9.296885227597832e-06,0.0,4.8739433249505176e-05,0.0
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
7.79250281349768e-05,1.1904752756677657e-13,0.0,1.1142250779191337e-20,0.0,6.766675922766944e-09,0.9999220682050702
0.00012226226796021035,1.3329829164850664e-05,0.0,6.859368205331706e-05,0.9997784631072436,1.7351113578193305e-05,0.0
6.046525373222814e-05,3.4485893109453896e-13,0.0,7.752398479485433e-21,0.0,1.4428800047533201e-08,0.999939520317123
0.0014996963138832714,1.4394550035829943e-07,0.9984954250511128,5.6913601517477004e-09,0.0,4.728998143472087e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
0.00012226226796021035,1.3329829164850664e-05,0.0,6.859368205331706e-05,0.9997784631072436,1.7351113578193305e-05,0.0
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
7.79250281349768e-05,1.1904752756677657e-13,0.0,1.1142250779191337e-20,0.0,6.766675922766944e-09,0.9999220682050702
0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
9.353987502015638e-05,3.573634196920349e-14,0.0,1.540777192168694e-20,0.0,3.3927588445472e-09,0.9999064567321855
4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
1.730622568153091e-05,0.045957246942005724,0.0,0.9252968743678995,0.0,0.028728572464413016,0.0
0.0014996963138832714,1.4394550035829943e-07,0.9984954250511128,5.6913601517477004e-09,0.0,4.728998143472087e-06,0.0
0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
1.730622568153091e-05,0.045957246942005724,0.0,0.9252968743678995,0.0,0.028728572464413016,0.0
7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
0.9999895060089817,2.404713496177979e-08,0.0,3.6155790639844315e-11,0.0,1.0469907727426812e-05,0.0
7.79250281349768e-05,1.1904752756677657e-13,0.0,1.1142250779191337e-20,0.0,6.766675922766944e-09,0.9999220682050702
6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
3.0917194907409346e-06,0.016033752887392373,0.0,0.9814712657884455,0.0,0.002491889604671253,0.0
0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
1.1498326616073074e-17,0.8884907451716046,0.0,0.006228226899293377,0.0,0.10528102792910207,0.0
6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
7.79250281349768e-05,1.1904752756677657e-13,0.0,1.1142250779191337e-20,0.0,6.766675922766944e-09,0.9999220682050702
0.9999381848299358,2.8863593585926526e-07,0.0,2.2542979737763512e-05,0.0,3.898355439095723e-05,0.0
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
0.9999964605881363,2.7495300993686918e-09,0.0,5.417155014310834e-11,0.0,3.5366081622588184e-06,0.0
0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
0.0014996963138832714,1.4394550035829943e-07,0.9984954250511128,5.6913601517477004e-09,0.0,4.728998143472087e-06,0.0
0.9999464434892359,7.242818491743906e-07,0.0,1.6244596907534145e-05,0.0,3.658763200730927e-05,0.0
